Movie,Title,Content,Rate,Upvotes,Downvotes,Polarity,Subjectivity
,This film will be getting its own MST3000 episode,"I was looking forward to seeing this film because of all the hype it received at the Globes. I expected something revelatory, something artful. Im a fan of most of the cast, and the concept really intrigued me. But it was shockingly bad. Our viewing party literally burst out in laughter on numerous occasions because of how cheesy, self important, and hacky some of the scenes felt. It felt like community theater in its best moments. The songs are absolutely dreadful. I felt myself getting uncomfortable for the actors that had to perform these numbers. Not to mention the choreography. Truly garbage. The decisions by many of the characters were perplexing, causing one not to care what happens to them. We wanted to turn it off several times but we kept holding out hope that it would improve. Nope. Terrible script, amateur directing, and the corniest choreography Ive seen on the big screen. The performances were decent. They did what they could with the material. I cant believe this won any awards, let alone nominated.",2,12,2,-0.08020833333333331,0.5677083333333333
,Wha.. Whe... How...?,"This the end of the world. The gravity stops, the stars collide, they die in big supernovas, then the cold steps in, every atom in the Universe ceases to move. Or something. This is the movie to collapse Hollywood in the same manner. Eternal cold encompasses the studios. They have nothing else to say. Because with Emilia Perez they have ended it all. There is nothing more to see, nothing more to hear, nothing more to experience. This is a silent and cold death of the Hollywood Universe. All stars collapsed, all creativity frozen, no more movement, no more action, this is the end of everything. Hollywood is officialy dead.",1,26,8,-0.06923076923076922,0.48653846153846153
,Worst Movie I've Ever Seen,"Emilia Pérez is a very mistaken, very problematic movie that tries to tackle complex ideas but completely misses on its own execution. Instead of providing an incisive portrait of the life of its protagonist, it resorts to damaging clichés - especially around the critique of Mexican culture - and pushes a patronizing and simplistic narrative model of gender transition as an escape from ones past sins.Anyhow, the plot boils down to Emília, a man-turned-woman with a violent and drug cartel boss past to evade. This creative decision not only cheapens the weight of gender identity, but also turns a deeply meaningful and life-altering act into a plot device - one that feels more like an effort to excuse all the characters previous transgressions. Its a tonedeaf representation that promotes poisonous stereotypes about who commits crimes - and when - and what the process of transition looks like, as if its to run away from - instead of a deep, complex exercise in selfhood.The cast are, frankly, awful in Emilia Pérez and the actresses having an appalling time trying to find depth in nothing. The actor playing the lead, especially, gives a stilted and unilluminating performance. Without any real emotion or bond with the character, it is impossible for the audience to relate to her or even understand her journey. To make matters worse, the majority of the cast, while starring in a film presumably about Mexican culture, dont even speak Spanish fluently. And it all adds a dimension of boondoggle to an already very weak story which further alienates the viewer from any sense of cultural realism or emotional integrity.The movies reliance on cliched caricatures - as opposed to a nuanced representation of Mexican characters - is its most conspicuous problem. Emília finds herself surrounded by only shallow, one-dimensional characters, mere embodiments of crime, poverty and violence. As such, these overly heroic or villainous visages do not speak to any ugly assumptions made of Mexican communities - rather, they reinforce those ugly assumptions through broad and dishonest strokes across an entire culture.All in all, Emilia Pérez is a failed story that completely misunderstands the experience of trans people and Mexican culture. Marie Noëlle: Kill Shot is a serious film that deals with fairly serious subject matter, so shallow its treatment of both gender transition and crime that it stuns the mind to think one could be made to brainless effect - and its poor performances, its lack of cultural authenticity - takes it from bad to the must-avoid section of the cinema schedule. Its more like a missed opportunity than anything to recommend, and its dependence on stereotypes and one-note characters is a disservice at every turn.",1,9,1,-0.10901559454191034,0.5094541910331385
,I would watch this again and again.,"My wife, who normally hates musicals, absolutely loved this. This movie was about a beautiful struggle and the complexities of being a drug lord and wanting to be themself. There is a lot of self-reflection when it comes to the persons past and trying to help fix what they have done. Selena had to learn Spanish for this, and although it wasnt the best, Zoe and Karla were truly the stars of this.Its powerful and shows corruption in government .Its heart breaking. It will break your heart if you remove expectations of what you think it should be and watch it for what it is. Stunning.",10,5,56,0.40625,0.625
,"Besides being apologist to narcos, and its humiliating message about trans people: this movie is bad in any sense.","1. Worst character development: one scene Zoe Saldana is singing against EP actions and right away shes congratulating her for her amazing altruistic work. Meanwhile Manitas and Emilia Pérez are the same.2. Horrible music. No rhythm, laughable lyrics, awkward choreographies, notes that the actors couldnt reach...3. The editing is horrible. Theres no personality in this visual storytelling, theres no color plate that has congruence, the frames are so strange sometimes youre seeing a documentary, next youre seeing a drama, then theres some sort of soap opera shots and dialogues as well added plots.4. Everything happens extremely fast , we never see Emilias kidnapping. We never see a mind struggling for Emilia, and I can keep counting the amount of things that suddenly appeared.5. The special effects were awful. That car explosion was laughable and ridiculous. Also, the scene where Saldaña is talking on the phone with Gómez and Gascón was terribly edited, shot and with terrible added effects like a rainbow light appearing in the frames.6. The dialogue makes no sense at all.7. Everything feels unrealistic and inauthentic. The elements that were supposed to be Mexican didnt make sense at all. In the residence you can see palms and theres no palms in México City its not the beach, theres no cárcel in our vocabulary , also the World Trade Center neighborhood where Saldaña lives is nothing like the streets they presented here. Well, Nothing about México is realistic, thats why the movie is laughable, theres no way you actually believe they are in Mexico.8. A fact from México you should know: Mothers who are searching for their missing relatives and children, are in fact persecuted by narcos , they dont allow them to search for their relatives. Is a messed up thing to see Audiards DISGUSTING intentions to make the mothers work along with the same criminals that killed their children: disgusting, unbelievable, disrespectful... ugh.This movie is ridiculous in any level. Idk what the festivals and the Academy saw in this movie, they cant even sing!",1,19,5,-0.30728715728715716,0.6262265512265512
,NOT FOR THE EASILY DISTRACTED...!,"A current Netflix original from director Jacques Audiard starring Zoe Saldana , Selena Gomez Karla Sofia Gascon. We begin our story w/Gascon reaching out to Saldana, a frustrated prosecutor in Mexico, for a special assignment which shell get paid handsomely for. It turns out Gascon is in pre-op wants to transition fully to a woman so Saladana scours the globe to find a doctor who will do the procedure while also keeping the strictest anonymity. The op comes off as a success but Gomez, his mate, will be left a widow w/a pair of sons since the ruse will involve Gascon pretending to die. Flash forward 4 years Gascon debuts as the titular woman of riches who longs to reconnect w/her sons so during a dinner party in London surprises Saldana w/all the players relocating back to Mexico where the rest of the narrative plays out w/some winners definite losers by the end of the day. Definitely a singular achievement which weaves a queer tale in a musical format led by 3 strong women makes one wonder where this doozy of a story came from but ultimately doesnt disappoint which strives for great heights achieving them but if ever there was a film whichll straddle supporters deniers, this is the one.",10,6,77,0.1273809523809524,0.4002801120448179
,I was looking forward to this...,".... So disappointed the first time I watched, that I kept on thinking that I must have missed something. Therefore, I didnt give it any stars. So, I watched it again, still hoping to find something to enjoy. Nothing. Gave it one star for Selena Gomez.I have been a fan of Zoe Saldãna since her appearances in the Law and Order franchises: Refuge Season 9 Episode 23, 1999; Merger Season 10 Episode 4, 1999 and Law and Order Special Victims Unit episode Criminal Season 5 Episode 21, 2004, so I was really looking forward to the movie.Similarly, I also watched Everything Everywhere All At Once last year TWICE trying to make sense of the hype. It was just as bad as this movie.I love a musical also, but it has to be something enjoyable and entertaining. Neither enjoyable or entertaining. Boring.This was simply a disappointment from beginning to end.",1,35,13,0.0838095238095238,0.48253968253968255
,I'm confused...,"Emilia Pérez had potential, but wow, did it miss the mark. What was supposed to be a gripping crime drama with a unique premise turned into a confusing, overindulgent, and emotionally hollow experience.The film tries to blend crime, music, and social commentary, but instead of creating something powerful, it feels like a mismatched jumble of ideas that never fully click. The pacing is all over the place, making it difficult to stay engaged. One moment its a serious cartel drama, the next its trying to be a heartfelt musical, and neither side gets the attention it deserves.The performances are fine, but the characters are so underdeveloped that its hard to care about whats happening. Every emotional beat feels forced, and instead of delivering a meaningful story, it comes off as preachy and artificial.And lets talk about the music-while an interesting concept, it doesnt add anything significant to the story. Instead, it disrupts the flow and makes the film feel even more disjointed.By the time the credits rolled, I was left wondering what exactly I had just watched. Its the kind of movie that tries so hard to be deep and artistic that it forgets to be entertaining or cohesive. A huge disappointment.",1,18,5,0.07777777777777777,0.5648989898989898
,Awful,"The movie is about as entertaining as a funeral, script is childish and unimaginative. Major plotholes throughout the movie, hard watch. Seems like the movies concept is to push agendas and not to please the eye. Gomez needs spanish lessons, movie is a huge L. If you like wasting your time watch the movie. But there was a moment of the movie that I appreciated. The ending credits, was glad that this disgrace to the media industry was finally over. Its a joke that this movie is nominated for awards.To summarize this review, do not watch if you want to waste your time. Hard to watch, hard to enjoy, hard pass.",1,11,2,0.03541666666666667,0.5476190476190477
,Well Made Musical AND A Contender,"Practically a musical about a drug lord who wants to find herself AND moved forward. With a little help of a lowly public attorney, they navigate the changing world of the cartel AND maybe bring change after all.Wow this was shockingly better than expected.I do see why people would hate it. There is cringe in how some of the musical numbers were made. The infamous sex-change song, and the victims sing-along are cringe galore. I personally did not think the male-female dichotomy of the main character as condescending, but I could see why people would think that. It is used as an escape in this film, which can be seen as dense.Also, other than the aforementioned two numbers, the musical in this is shockingly well made. I think its nice it was not entirely concerned in making it sing forward, but rather performance forward. It makes it such a nice departure to classical musical AND makes it seamless. A lot of modern musicals is often trapped in that guise AND while some tries this approach, film like Les Misérables, is trapped with the Singing-Out-Loud aesthetic of its mother musical. It felt dynamic without feeling so rigid.Performance wise, the trio of Zaldana, Gascon and Gomez a really deserves the accolades, especially the former two. They were both marvelous in the film AND felt like they really bring their A Game. They both went for it with their performance.The script definitely is interesting.I do not agree that the scripting is awkward though. I think people in film should be rambunctious in how they describe desire AND all the things they feel. It should not be looked down lol. Audacity is often looked down by a lot of young viewers AND I think that is one element that filmmaking in general has lost. People think having sex, doing drugs and cussing makes a film audacious, but I think making it quotable is by far more impactful.It can be criticized for its almost escapism and idealized Mexico BUT still very well developed.On Emilias gender, I personally do not understand the idea that this film is writing Emilia as a male-female hybrid personality. People does not realize that most transgender MTF are lesbians or bi/pan anyhow. In truth, its not far-fetched BUT also underseen in this kind of non-judgmental way sadly. She is women AND she does not need to explain it or is clocked for her past - which on its own is radical.Back on the film, it can be a bit typical with how it went, but I guess that is the charm of it. The story cannot be complicated with all the music already. Its about redemption AND there is so much elephant in the room - but it is definitely more focused on the melodrama of her and the family she had left behind. Ending especially is the film going Hayes coded with it BUT I do not see how it can be otherwise.I really liked it more than what I initially taught. This is a great film I can see why people will hate it BUT I think there is an important credence to this film that is often overlooked. Lovely but the much-criticized parts are really rough. Not going to lie.",9,3,29,0.0602483164983165,0.4771885521885521
,Wasted 2 hours of my life,"The one good thing about this movie is Selena Gomez. Her charisma and performance bring some life to an otherwise disappointing film. Though maybe Im just biased as a Rare Beauty fan whos also seen her Disney days. However, even she cannot salvage this mess. The movie fails to represent Mexican culture or transsexuality in a genuine or respectful way, which is a major letdown considering theyre the main two themes. The songs are awful, too - they feel awkward and disjointed, almost as if they were clumsily translated without much thought to flow or meaning, and theyre downright unpleasant to listen to, so if I could skip them I would. The plot had some promise, but poor execution, shallow character development, and cultural inaccuracies make the entire experience fall apart. What could have been a bold and meaningful story ends up feeling hollow and frustratingly underwhelming.",1,11,2,-0.07807971014492755,0.5304347826086956
,Zoé Saldaña is the best,"Emilia Pérez was a very interesting movie. Although Im not a fan of musicals, this one captured my attention and kept me engaged from start to finish, constantly wondering what would happen next. The storyline is unique and touches on contemporary topics, offering diverse perspectives that encourage deep reflection. It invites viewers to step into someone elses shoes, challenging preconceived notions and fostering empathy. This film stands out as a reminder that understanding and accepting differences is essential in todays world. Its a thought-provoking and captivating experience.Would Watch It again.",9,3,29,0.25916666666666666,0.5149999999999999
,The worst movie I have ever seen in my life,"Director Jacques Audiard claims that cinema does not pose answers, it poses questions. This statement seems to be a sophist attempt to divert attention from the shortcomings of his work and take the discussion to the level of rhetoric. However, the truth is that, in his own words, he did not even bother to investigate the subject that the film addresses.The result is a Manichean proposal that addresses a delicate subject for Mexico. A foreigner decides to talk about a complex problem without the intention or the minimum interest in investigating its causes and consequences, much less showing empathy for the victims of organized crime or for the trans community that he claims to defend with his actress, Karla Sofía Gazcón, who proclaims herself the best existing actress .The film falls into the false dichotomy of transphobia: if you did not like the film, you are a prejudiced ignoramus and it is obvious that it is part of his campaign.Cinema does not pose answers, it poses questions. The question is: What is being awarded? Or better yet, why did this man decide to make this new version of the emperors new clothes that has united a nation in repudiation? Or an even better question: why not make something of quality? There are films like Sicario or El Infierno that address the subject more profoundly, raising questions with quality work. Maybe because it would have required doing prior research, something Audiard refused to do and limited himself to filling the boxes that would guarantee him an award.Emilia Pérez is a film that has generated great controversy in Mexico. Its research, empathy, and cinematic quality deficiencies are evident. The film seems to attempt to take advantage of a sensitive subject to win awards and recognition with a broad campaign of cinemas and experts supporting the film to spoon-feed us this rubbish.",1,13,3,0.14668456543456543,0.4505556943056943
,Demented Fantasy!!!,"The Hollywood seems to have an unhealthy fixation for showcasing stuff that needs to be buried 6 feet under. Once again, they have outdone themselves or rather disgraced themselves by making yet another movie that does nothing but offends people. After watching this movie, I felt that they seem to be villianizing the Mexican people as petty drug users solicitors of prostitution. Im not sure what they were thinking while making this movie and frankly, it seems to be unreal.The characters in the movie are a travesty and Im not just talking about Manitas. Its the depictions of being morally bankrupt and yet being oblivious to the fact, is what I found cringey and unacceptable. These characters are used to propagate a plot around a kingpin who wants to make amends and resorts to self body mutilation to escape justice. While other characters are either facilitating or opposing this procedure, with Manitas kids becoming collateral damage.Manitas is just a weird caricature of a human being who seems to reflect the deviance that people resort to when they are mentally disturbed or running from the law while, using the pretext of Starting over a new life, to make questionable decisions that impact others as well.I didnt find this movie remotely entertaining and was aghast when I heard, this was nominated for Oscars.I wouldnt recommend watching this movie.",1,13,3,-0.07924242424242424,0.507895622895623
,A boring journey,"The movie is a constant disappointment, eveything in the movie supose to work and actually makes you feel like will be a great experiences, but nope... the story telling is mediocre and at the end of the day, you spent the whole movie waiting for something good to happen or so, but nah just boredom all the way, literally boredom... totally lack of originality, its like all the current trend topics were mixed together for making it atractive but none of it are developed or conclusive. At the end of the movie you are like, so what up? Thinking, not only i got bored I also lost my time. I neve ever in my life had felt such boredom for a movie, literally had to watch it in two parts.But it has like 3 cool backgrounds...",2,17,5,0.028124999999999997,0.5333333333333333
,Amazing!!!,"It is rare these days to be absolutely mesmerized throughout an entire film, but Emilia Perez does it. The direction, the cast, the cinematography all are on another level. I immediately went and recommended to everyone I know after watching. The film really is an expression of self love. Emilia has never loved herself, and her past shows the hatred that was once in her heart. After Emilias transition, the film blossoms as does Emilias love. However, that does not erase her past, which takes the film from drama to an action real quick in the last half of the film. Selena Gomezs, Jessi, is the representation of this and how to go forward sometimes you cant erase, but instead love as Emilia finally does, which ends the film beautifully. I loved it!",10,4,45,0.16614583333333333,0.5380208333333333
,Our institutions are failing,"This was such a painful watch its hard to know where to even begin. I feel like Im living in a world of smoke and mirrors. The fact that this movie hasnt been panned by every self-respecting critic on the face of this planet makes me feel like either A) We are living in the dawning of a society that mirrors that of the one in Idiocracy or B) Critics are bought and sold like Funko pops, eagerly waiting on the beck and call of studio to wring the last couple drops of credibility that remains from the fetid towel of their careers for a buck. Pathetic.Atrocious pacing, mediocre dialogue, plot hole galore.. Laughable, trite lyricism that falls painfully flat at its attempt at earnestness... bizarre dance sequences... A corny, ham-fisted plot that attempts to present itself as a heroic tale of introspection and redemption...the list goes on and on.I cant really speak to some of the criticisms others have had about the use of accents and language within the film but quite frankly I dont find any of it hard to believe given the lack of integrity the rest of this film felt like it had.The only redeeming qualities of this movie was some of the cinematography as well as camera work during the dance/action sequences. Karla Sofia Gascóns acting was also pretty good the majority of the time when she wasnt singing. The rest is straight up Ill illaudable trash. The Oscars and Golden Globes should be ashamed of themselves. Wake me up finally emerge from the death throes of a society willing to sacrifice artistic integrity for profit.",2,17,5,0.04456521739130433,0.6141304347826086
,Brilliant,"Once in a decade comes a musical of this type, unique in a way, perfectly made, gripping, leaving you with a sense of awe. It takes a bold and inspired director. Its risky, but when it works, the result is magnificent. This one reminds me of Dancer in the dark. Both Audiard and Von Trier are amazing, original, inspired directors, not many could pull out this type of movie. I can see here that a lot of Mexicans did not like it as it does not represent their country well. But in my view, the fact that the movie takes place mostly in Mexico is secondary. The story and how its presented matters a lot more. The main character could be from the Italian mafia, or a French gangster. It hardly matters. Its hard to describe such a piece, and the best is to watch it and decide. It will not please everyone.",9,3,30,0.2533333333333333,0.5366666666666667
,Straight up mockery of the Trans and Mexican community,"Emilia Perez attempts to tackle serious themes but fails due to its misguided execution. Karla Sofía Gascón, a white woman, plays a brown Mexican man in full brownface-an offensive and outdated practice that should have no place in modern cinema. The film also suffers from poor translations, like Bienvenido being incorrectly used as Youre welcome, showing a lack of cultural authenticity.Beyond that, the movie completely misrepresents what it means to be transgender. It frames transitioning as a rebirth that allows someone to erase their past, rather than as a journey of embracing ones true self. Being transgender is not about escaping history but about finally living authentically. This portrayal oversimplifies and distorts a deeply personal experience in a way that feels both ignorant and exploitative.Additionally, Emilia Perez leans on serious social issues to appear profound, but instead of handling them with nuance, it reduces them to surface-level drama. Important themes deserve respect, not sensationalism. A tone-deaf, offensive film that fails at what it set out to do.",1,8,1,-0.04659090909090908,0.4890151515151515
,Worst Musical ever,"Emilia Pérez is one of those movies that had so much potential on paper but completely crumbled in execution. Honestly, I went in expecting a bold narrative, blending music, identity, and a bit of grit, but what I got instead was a confusing mess that left me disappointed.First off, the cultural aspect. This movie is supposed to depict Mexican culture, but it feels so surface-level and drenched in stereotypes that I couldnt take it seriously. Its as if they were checking off a list of clichés rather than authentically exploring the richness of the culture. The decision to cast non-Mexican actors for key roles? Thats just another nail in the coffin. It feels like a missed opportunity to highlight genuine voices.Then theres the whole handling of transgender themes. Its not just clumsy-its borderline offensive. Instead of crafting a heartfelt story about identity and transformation, the movie turns it into a plot gimmick. It lacks the emotional depth or nuance that a subject like this deserves, and I found myself cringing at how one-dimensional the portrayal was. Its 2025-audiences expect better than this.Now, lets talk about the music, which shouldve been the backbone of a musical. Its forgettable. Thats the best word I can use. The songs feel more like plot explanations set to music rather than pieces that stand on their own. Nothing about the soundtrack stuck with me. A good musical makes you hum a tune on the way home-this one just made me want to hit the mute button.The direction and tone are all over the place. At times, it tries to be a dark comedy, then it shifts to heartfelt drama, and before you know it, youre watching a scene that feels like a parody. Its exhausting trying to figure out what the movie is even aiming for.Even the performances, which I thought would at least be a saving grace, were underwhelming. Selena Gomez was miscast, plain and simple. Her Spanish feels stiff, her character lacks conviction, and the performance overall just didnt work. Its like they cast her for her name rather than whether she was right for the role.All in all, Emilia Pérez is a frustrating experience. Its one of those films where you can see what it could have been, but everything about it-its portrayal of culture, its themes, its music, its direction-just falls flat. If anything, its a reminder that a big-name cast and an ambitious idea mean nothing without proper execution. For me, this was a definite miss.",1,8,1,0.04824332171893148,0.46595528455284557
,"2024's ""Crash""","Even discounting the questionable trans/Mexican culture depictions in this movie, Emilia Pérez is a crock of crap that I cannot believe has won several prestigious awards and industry praise. It doesnt work as a musical, as most of the music is remarkably terrible with some of the worst lyrics Ive heard, it wouldnt surprise me if they were partially written by ChatGPT. The AI assistance on Gascóns vocals is extremely noticeable, where every song she gets featured on turns into a muddy mess. Even Selena Gomezs singing performance sounded lazy and phoned in, despite her being an actual professional singer.It also misses the mark as a crime or a comedy film, as everything Emilia Pérez tries to do has been done infinitely better in your average telenovela, and most of the laughs it did get from me was at its expense. But even the so bad theyre good scenes are few and far between as most of the film consists of boring, by the books melodrama between characters I cant get invested in for the life of me.Unless youre a glutton for punishment I cant really recommend checking out this film, as even watching it to laugh at it is a soul sucking experience thats ultimately just a slog to sit through.",2,8,1,-0.11111111111111109,0.5237654320987652
,A musical cinematic experience,After watching this movie Im really really shock by Selena Gomezs acting I love how she beautifully portraits Jessie very unique character very beautiful I need to see Selena in more acting. And cant forget this beautiful musical. Emilia is such a beautiful movie. This movie is screaming art waiting for part 2 . I hope they give this movie an Oscar and cant wait for the next part. And Selena Gomez really did a great job playing jessi very beautiful mindful very demure. Her character was bold did not expected this from Selena love her acting she needs to act more and seriously I just want this movie to win an Oscar idc.,10,4,47,0.38697916666666665,0.5118055555555555
,Glorifies painful and offensive stereotypes. It's a mockery for the families of the disappeared.,"I find it disgusting, it glorifies painful and offensive stereotypes, not only mexican, but also about trans women. It is a hurtful mockery for the families of the people disappeared by the drug war. Not every dreamy idea from a director imagination its art, specially when his vision shows so much ignorance and he doesnt take the time nor the interest to commit to the very theme he is trying to state and dismiss it as if it was a a choice like picking a topping for pizza. The songs are ridiculous, not in a funny way but offensive and shallow, seems like the caracters were drunk huevo cartoons . The dialogues are not even understandable for a spanish speaker, let alone speakers of other languages, and they make no sense . Truly regrettable, the fact that it is awarded so much, is only a faithful example of the egomania and colonialist thinking of the USA and Europe.By all means i watched a pirate version, it was not a waste of my money, but it was a waste of my time. There are no bigger spoiler for movies like this to say that they are a condescendent fantasy about vulnerable people, from the minds of arrogant pricks.And I know Selena and Zoe are really talented. I feel sorry for them, and I am even more sorry about Adriana Paz, she really deserves so much better. Then again, we all do.This is an agression of a movie.",1,8,1,-0.07018849206349205,0.5811011904761905
,genre bending movie on the scale of the greatest operas you have ever seen you,"This movie has a scale and scope unlike any movie I have ever seen , it is so ambitious and yet delivers beyond any expectations you might have. Easily in my top ten movies of all time and I could not say that about any movie I have seen in a . . .long . . . Long time. It is like a Greek tragedy from classical literature and it is being classified as a musical. Well there is music in in a Hamilton sort of way but it is so much more than that. The movie is captivating from the very first moment until the end. And the performances , the music and character development are absolutely stunning. This movie blew me away. The subject is not transgender , this movie is transformative in the cinematic arts, enough said and please forget the Imdb rating , they are coming from a philistines perspective.",9,3,31,0.16845238095238096,0.40119047619047615
,Horrible movie,"This movie someway feels inherently racist. I dont know why I felt it but I did, maybe is the French director doing a movie about a place hes never been on, maybe it is the atrocious mocking accents the actors are doing because they never went to Mexico, if It is the blatant thing that the director said thats not so many Mexican actors, so I got some latin ones. The music is horrible, out of time and out of touch, I dont know how that movie even entered the golden globe. One of the worst movies of the year and to think it is going to participate in the Oscars its really a show of how corrupt the film industry is today.",1,8,1,-0.26999999999999996,0.5700000000000001
,Disappointing and derogatory,"Given all of its awards and accolades, I was really looking forward to seeing this, but to say I was disappointed, is an understatement. It might have worked better as a straightforward film, but the bizarre decision to shoehorn surreal song and dance routines into an otherwise serious drama is, at best, cringeworthy and, at worst, ludicrous. I love alternative, quirky films, but this isnt even that. As its so badly executed, it winds up being pretentious drivel. One particular routine set in a gender affirmation facility is destined to go down in cinematic infamy.Once I got past the whole musical-drama crossover schtick, I gave it a chance even though it took me a good half hour before I actually became invested in the story, which is an interesting one for the most part; its just let down by some questionable creative choices, bad dialogue , and a finale that ends up being almost farcical. All credit to Zoë Saldaña and Karla Sofía Gascón for their performances as I cant fault them, but as an overall film, it just doesnt work.I checked online to make sure that I hadnt just missed something but no, my opinion seems to align with the majority. Even the communities it purports to portray - namely, trans women, and the victims of Mexican drug cartels - seem to hate it in equal measures. I get the distinct feeling the awards committees are very much patting themselves on the back for being inclusive, but it actually does a disservice to such communities - acting performances aside - to heap accolades on what is objectively, a bad film.How it won the Golden Globe and secured so many BAFTA nominations ahead of Wicked as being the better musical is actually quite baffling. Definitely a case of The Emperors New Clothes and until someone stands up and shouts, But hes naked!, I fear it will sweep the Oscars also.",4,8,1,0.028685816498316502,0.45568497474747477
,"Offensive, disgusting, annoying, worst casting for singing in spanish","This movie is very offensive to all latinoamerican countries by casting people who cant even pronounciate basic words in spanish, its just awful to hear, so disgusting to hire people like that, having a lot of great latinoamerican talent. Also very offensive the fact that it was created by a french director who doesnt know anything about latinoamerican culture, only was based on stupid stereotypes, and used direct translations that dont make any sense in the songs. Its very cringe to hear Selena Gomez trying to sing in spanish and failing altogether, she sounds like a drunk woman and its difficult to understand. The depiction of trans comunity is just a satire, does not present a respectul message, instead incentivates a hate speech.",1,10,2,-0.18235294117647058,0.5338235294117648
,Phenomenal trio.,"Just saw the movie and I think this is the years best movie, absolutely amazing. The musical numbers are amazing with great performances.. Karla and Selena Gomez are stunning, absolutely killed it. But for me Zoe is the moment, she is extraordinary and heart and soul of the movie. The opening sequences of the movie with Zoe being standalone was enough to blow my ming.. She is very much a lead in the movie and I think she should be submitted for lead actress category and she deserves all her flowers.. Selena killed it in the ending climax.. The whole cast is amazing with great music, overall a solid movie.",10,4,48,0.33083333333333337,0.485
,This foreign musical is a masterpiece!,"At first, I always thought musicals outside of the United States were usually made in Bollywood. But, I realized that countries from various parts of the world are capable of creating their own kinds of musical entertainment. I really did enjoy how the lyrics have that Lin-Manuel Miranda feel to these songs with these influences of Latino and Hip-Hop. Zöe Saldaña is a great performer as the lead character visiting different countries across Asia to Europe, until the whole film returns to its location in Mexico as the story continues. I give the director of this movie tons of credit along with his crew for doing such an amazing job with its cast.",10,1,5,0.21428571428571433,0.455952380952381
,No,"It tries to be a groundbreaking mix of musical, thriller, and social commentary, but it never quite figures out what it wants to be. The story drags, the tonal shifts are jarring, and the music - while pretentious and yet very, very bad - feels more like an interruption than an enhancement. Instead of delivering a compelling narrative, it leans too heavily on its own self-importance. At times, watching it felt unbearably cringe, especially listening to the accents and singing. Anyway, by the time the credits roll, its hard to shake the feeling that youve just sat through a messy experiment rather than a fully realized film.",1,12,3,-0.02833333333333332,0.5134615384615385
,Amateur Direction,"Did I watch the movie? No, and I dont feel the need to. When the director blatantly disregards the importance of immersing themselves in Mexican culture, claiming its unnecessary to make a culturally authentic film, and the casting director follows up with a condescending assertion that there arent enough talented Mexican actors to do the roles justice, it says more about the productions arrogance and lack of respect than any review ever could. These statements betray a disregard for the very foundation of storytelling: understanding and honoring the perspectives youre trying to represent. A film is not just its cinematography, plot, or performances; its also the intention and care behind its creation. And when those intentions are rooted in ignorance and elitism, the final product is tainted before it even reaches the audience. I dont need to watch something that was built on such a shaky and disrespectful foundation to know its likely to be hollow, out of touch, and undeserving of my time.",1,12,3,0.01111111111111111,0.5400000000000001
,A joke.,"The only awards this movie should be sweeping should be the Razzies.What a disjointed mess of a film. Ive been sitting here, jaw on the floor, watching this abomination.13 Oscar nominations.Nothing will change emu mind, theres some sketchy business going on with the amount of praise this movie is getting. There is NO way anyone thought this was in way way deep or meaningful.Its a joke. A disrespect not only to Mexico and every Spanish speaker in the world, and every trans woman out there. Its a disrespect to anyone with eyes and ears.13 Oscar nominations?!? I still cant get over that. We can collectively ignore every award show ever.",1,14,4,-0.034999999999999996,0.515
,I loved it and watched it multiple times!!!,"Yes it may have a weird story but if you really think about people have actually done plastic surgery to appear like someone else so the wont get caught. It also shows how the system is corrupted in how they can buy people just like that, then again people with money most of the time always get what they want. I honestly loved the story to it. Its way different than anything ive see well for a Mexican movie. The only part i didnt like was that Selena Gomez could of done a better job on her spanish.. if she was imitating a white girl they could of just put a white girl on there and that it.. i just think she couldve done better... but i honestly think it was very good especially for a musical movie! If anyone else know good movie like this please let me know!!",10,4,49,0.245,0.47111111111111115
,Ostentatious Basura,"This is what critics are losing their minds over? Emilia Perez isnt just a missed opportunity-its a cinematic sinkhole that was never good and never going to be good. Its lowbrow melodrama dressed up in designer clothes, pretending its the height of sophistication. It mightve even been campy if we had more of Selenas mangled Spanish and Zoe Saldanas over the top musical numbers. Id love to see any of these songs recreated at the Oscars, especially the provocative trans surgery song.Sure, the movie looks great-gorgeous camera work, and the musical numbers are so tightly choreographed youd think they were trying to distract you from the plot . But once the glitter fades, youre left with a mess. The trans representation and human trafficking commentary are so carelessly handled it feels like the writers Googled both topics for a couple minutes and called it a day. Honestly, it might offend drug cartels and the trans community equally, which is kinda an achievement in itself.Is Emilia Perez fun to look at? Absolutely! But if this is what counts as high art, Im starting to think critics are just blinded by sparkles and a vaguely serious tone. Its like giving a bad telenovela an Oscar because it was shot on a $10 million camera.",3,14,4,0.04054563492063492,0.4118353174603174
,Worth to see,"Mexicans find difficult to understand the plot because they think this is a documentary, stories are properly justified, good dance performances and technically interesting. This film is not about Mexico, this film is about failed redemption and, as such, works very well.On the other hand, I do not consider this an art film but a sort of author musical, there is all in here: drama, some gigs and action.Im pretty sure the director mocked Mexicans by saying there was no research to shoot the film, it is plain to see there was a big deal of research. All in all, it is a quite enjoyable film.",8,3,32,0.11404761904761905,0.49473544973544964
